"ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"37012_at","capping actin protein of muscle Z-line beta subunit","CAPZB","832","","","","Human F-actin capping protein beta subunit mRNA, complete cds",595256,"U03271",NA,NA,"","1p36.1","Chromosome 1, NC_000001.11 (19338773..19485641, complement)","actin binding///actin filament binding///cadherin binding involved in cell-cell adhesion","actin cytoskeleton organization///barbed-end actin filament capping///blood coagulation///cell-cell adhesion///cytoskeleton organization///movement of cell or subcellular component///negative regulation of filopodium assembly///regulation of cell morphogenesis///regulation of lamellipodium assembly","F-actin capping protein complex///WASH complex///actin cytoskeleton///actin filament///cell-cell adherens junction///cytoskeleton///cytosol///extracellular exosome///sarcomere","GO:0003779///GO:0051015///GO:0098641","GO:0030036///GO:0051016///GO:0007596///GO:0098609///GO:0007010///GO:0006928///GO:0051490///GO:0022604///GO:0010591","GO:0008290///GO:0071203///GO:0015629///GO:0005884///GO:0005913///GO:0005856///GO:0005829///GO:0070062///GO:0030017",-1.33721707217221,11.1120403654098,-4.55035619043546,0.0014466386918395,0.0279877808909764,-0.922099122269344
"31804_f_at","sulfotransferase family 1A member 1","SULT1A1","6817","","","","H.sapiens mRNA for aryl sulfotransferase (ST1A3)",758596,"X78283",NA,NA,"","16p12.1","Chromosome 16, NC_000016.10 (28605587..28623586, complement)","aryl sulfotransferase activity///aryl sulfotransferase activity///flavonol 3-sulfotransferase activity///protein binding///steroid sulfotransferase activity///sulfotransferase activity","3'-phosphoadenosine 5'-phosphosulfate metabolic process///amine metabolic process///catecholamine metabolic process///estrogen metabolic process///flavonoid metabolic process///steroid metabolic process///sulfation///xenobiotic metabolic process","cytosol","GO:0004062///GO:0004062///GO:0047894///GO:0005515///GO:0050294///GO:0008146","GO:0050427///GO:0009308///GO:0006584///GO:0008210///GO:0009812///GO:0008202///GO:0051923///GO:0006805","GO:0005829",-1.13895508727195,8.96034470157588,-4.54845202068797,0.00145053724840916,0.0279877808909764,-0.924845429828404
"33283_at","arrestin beta 2","ARRB2","409","","","","Homo sapiens beta-arrestin 2 mRNA, complete cds",4092782,"AF106941",NA,NA,"","17p13","Chromosome 17, NC_000017.11 (4710494..4721500)","14-3-3 protein binding///D1 dopamine receptor binding///G-protein coupled receptor binding///alpha-1A adrenergic receptor binding///alpha-1B adrenergic receptor binding///angiotensin receptor binding///enzyme binding///follicle-stimulating hormone receptor binding///mitogen-activated protein kinase binding///platelet activating factor receptor binding///protein binding///protein complex binding///protein complex scaffold///protein domain specific binding///protein kinase B binding///receptor binding///type 1 angiotensin receptor binding///type 2A serotonin receptor binding///ubiquitin protein ligase binding","G-protein coupled receptor internalization///G-protein coupled receptor internalization///Wnt signaling pathway, planar cell polarity pathway///adult walking behavior///brain development///cell chemotaxis///chemical synaptic transmission, postsynaptic///desensitization of G-protein coupled receptor protein signaling pathway by arrestin///detection of temperature stimulus involved in sensory perception of pain///dopamine receptor signaling pathway///follicle-stimulating hormone signaling pathway///negative regulation of GTPase activity///negative regulation of NF-kappaB transcription factor activity///negative regulation of cysteine-type endopeptidase activity involved in apoptotic process///negative regulation of interleukin-1 beta production///negative regulation of interleukin-12 production///negative regulation of interleukin-6 production///negative regulation of natural killer cell mediated cytotoxicity///negative regulation of protein kinase B signaling///negative regulation of protein ubiquitination///negative regulation of release of cytochrome c from mitochondria///negative regulation of smooth muscle cell apoptotic process///negative regulation of toll-like receptor signaling pathway///negative regulation of tumor necrosis factor production///platelet activation///positive regulation of DNA biosynthetic process///positive regulation of ERK1 and ERK2 cascade///positive regulation of ERK1 and ERK2 cascade///positive regulation of calcium ion transport///positive regulation of peptidyl-serine phosphorylation///positive regulation of peptidyl-tyrosine phosphorylation///positive regulation of protein kinase B signaling///positive regulation of protein ubiquitination///positive regulation of receptor internalization///positive regulation of synaptic transmission, dopaminergic///proteasome-mediated ubiquitin-dependent protein catabolic process///protein transport///protein ubiquitination///receptor internalization///regulation of androgen receptor signaling pathway///transcription from RNA polymerase II promoter///transforming growth factor beta receptor signaling pathway","basolateral plasma membrane///clathrin-coated pit///cytoplasm///cytoplasmic vesicle///cytosol///dendritic spine///endocytic vesicle///nucleus///plasma membrane///plasma membrane///postsynaptic density///postsynaptic membrane","GO:0071889///GO:0031748///GO:0001664///GO:0031691///GO:0031692///GO:0031701///GO:0019899///GO:0031762///GO:0051019///GO:0031859///GO:0005515///GO:0032403///GO:0032947///GO:0019904///GO:0043422///GO:0005102///GO:0031702///GO:0031826///GO:0031625","GO:0002031///GO:0002031///GO:0060071///GO:0007628///GO:0007420///GO:0060326///GO:0099565///GO:0002032///GO:0050965///GO:0007212///GO:0042699///GO:0034260///GO:0032088///GO:0043154///GO:0032691///GO:0032695///GO:0032715///GO:0045953///GO:0051898///GO:0031397///GO:0090201///GO:0034392///GO:0034122///GO:0032720///GO:0030168///GO:2000573///GO:0070374///GO:0070374///GO:0051928///GO:0033138///GO:0050731///GO:0051897///GO:0031398///GO:0002092///GO:0032226///GO:0043161///GO:0015031///GO:0016567///GO:0031623///GO:0060765///GO:0006366///GO:0007179","GO:0016323///GO:0005905///GO:0005737///GO:0031410///GO:0005829///GO:0043197///GO:0030139///GO:0005634///GO:0005886///GO:0005886///GO:0014069///GO:0045211",-1.24156267442119,10.6967078123885,-4.54823483357778,0.00145098262837774,0.0279877808909764,-0.925158704369449
"35448_at","peptidylprolyl isomerase like 2","PPIL2","23759","","","","Human cyclophilin-like protein CyP-60 mRNA, complete cds",1199597,"U37219",NA,NA,"","22q11.21","Chromosome 22, NC_000022.11 (21665984..21698276)","ligase activity///peptidyl-prolyl cis-trans isomerase activity///protein binding///ubiquitin protein ligase activity///ubiquitin-ubiquitin ligase activity","leukocyte migration///protein folding///protein localization to plasma membrane///protein peptidyl-prolyl isomerization///protein polyubiquitination","Golgi lumen///cytoplasm///nucleoplasm///nucleus///nucleus///plasma membrane","GO:0016874///GO:0003755///GO:0005515///GO:0061630///GO:0034450","GO:0050900///GO:0006457///GO:0072659///GO:0000413///GO:0000209","GO:0005796///GO:0005737///GO:0005654///GO:0005634///GO:0005634///GO:0005886",-1.48926758691548,5.98998728464358,-4.54683899913547,0.00145384853394769,0.0279877808909764,-0.927172248295711
"39711_at","protein kinase C substrate 80K-H","PRKCSH","5589","","","","Human 80K-H protein (kinase C substrate) mRNA, complete cds",182854,"J03075",NA,NA,"","19p13.2","Chromosome 19, NC_000019.10 (11435257..11450968)","calcium ion binding///ion channel binding///phosphoprotein binding///protein kinase C binding","N-glycan processing///intracellular signal transduction///protein folding","endoplasmic reticulum///endoplasmic reticulum lumen///intracellular","GO:0005509///GO:0044325///GO:0051219///GO:0005080","GO:0006491///GO:0035556///GO:0006457","GO:0005783///GO:0005788///GO:0005622",-1.69675821469991,8.05257092440327,-4.54636187535023,0.00145482954943592,0.0279877808909764,-0.927860583884375
"34880_at","RNA binding motif protein 42","RBM42","79171","","","","",NA,"",NA,NA,"","19q13.12","Chromosome 19, NC_000019.10 (35629016..35637686)","nucleotide binding///poly(A) RNA binding///protein binding","negative regulation of mRNA splicing, via spliceosome","cytoplasm///nucleus","GO:0000166///GO:0044822///GO:0005515","GO:0048025","GO:0005737///GO:0005634",-1.44620660370821,7.50675447495451,-4.54578790776553,0.00145601062692808,0.0279877808909764,-0.92868867870005
"32218_at","nudix hydrolase 3","NUDT3","11165","","","","AF034176 Human mRNA (Tripodis and Ragoussis) Homo sapiens cDNA clone ntcon5 contig",2707738,"AF034176",NA,NA,"","6p21.2","Chromosome 6, NC_000006.12 (34287194..34392680, complement)","diphosphoinositol-polyphosphate diphosphatase activity///inositol bisdiphosphate tetrakisphosphate diphosphatase activity///inositol diphosphate pentakisphosphate diphosphatase activity///inositol diphosphate tetrakisphosphate diphosphatase activity///inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity///inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity///inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity///inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity///inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity///inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity///magnesium ion binding","cell-cell signaling///diadenosine polyphosphate catabolic process///diphosphoinositol polyphosphate catabolic process///inositol phosphate metabolic process","cytosol///extracellular exosome","GO:0008486///GO:0052841///GO:0052842///GO:0052840///GO:0052846///GO:0052847///GO:0052843///GO:0052848///GO:0052844///GO:0052845///GO:0000287","GO:0007267///GO:0015961///GO:0071544///GO:0043647","GO:0005829///GO:0070062",-1.00159664519186,9.15062792226152,-4.5404094962962,0.00146712813128452,0.0279877808909764,-0.936450792147994
"38964_r_at","Wiskott-Aldrich syndrome","WAS","7454","","","","Human Wiskott-Aldrich syndrome protein (WASP) mRNA, complete cds",695150,"U12707",NA,NA,"","Xp11.4-p11.21","Chromosome X, NC_000023.11 (48683753..48691427)","GTPase regulator activity///SH3 domain binding///actin binding///identical protein binding///phospholipase binding///protein binding///protein kinase binding","Fc-gamma receptor signaling pathway involved in phagocytosis///T cell activation///T cell receptor signaling pathway///actin filament polymerization///actin filament-based movement///actin polymerization or depolymerization///blood coagulation///defense response///endosomal transport///epidermis development///immune response///negative regulation of cell motility///positive regulation of Arp2/3 complex-mediated actin nucleation///protein complex assembly///regulation of T cell antigen processing and presentation///regulation of catalytic activity","actin cytoskeleton///cell-cell junction///cytosol///extracellular exosome///vesicle membrane","GO:0030695///GO:0017124///GO:0003779///GO:0042802///GO:0043274///GO:0005515///GO:0019901","GO:0038096///GO:0042110///GO:0050852///GO:0030041///GO:0030048///GO:0008154///GO:0007596///GO:0006952///GO:0016197///GO:0008544///GO:0006955///GO:2000146///GO:2000601///GO:0006461///GO:0002625///GO:0050790","GO:0015629///GO:0005911///GO:0005829///GO:0070062///GO:0012506",-1.28220298301839,10.5285629726274,-4.53941678951275,0.00146919005483811,0.0279877808909764,-0.937883935053471
"34268_at","regulator of G-protein signaling 19","RGS19","10287","","","","H.sapiens mRNA for GAIP protein",1107697,"X91809",NA,NA,"","20q13.33","Chromosome 20, NC_000020.11 (64073181..64080004, complement)","G-protein alpha-subunit binding///GTPase activator activity///armadillo repeat domain binding///beta-catenin binding///protein binding///protein kinase binding","G-protein coupled receptor signaling pathway///Wnt signaling pathway involved in somitogenesis///autophagy///cell death///cell differentiation///cellular response to organic cyclic compound///dorsal/ventral axis specification///negative regulation of canonical Wnt signaling pathway///positive regulation of GTPase activity///regulation of catenin import into nucleus///regulation of transcription, DNA-templated///small GTPase mediated signal transduction","Golgi apparatus///beta-catenin destruction complex///brush border///cell cortex///clathrin-coated vesicle///cytoplasmic microtubule///cytoplasmic, membrane-bounded vesicle///colocalizes_with heterotrimeric G-protein complex///membrane///membrane raft///postsynaptic density","GO:0001965///GO:0005096///GO:0070016///GO:0008013///GO:0005515///GO:0019901","GO:0007186///GO:0090244///GO:0006914///GO:0008219///GO:0030154///GO:0071407///GO:0009950///GO:0090090///GO:0043547///GO:0035412///GO:0006355///GO:0007264","GO:0005794///GO:0030877///GO:0005903///GO:0005938///GO:0030136///GO:0005881///GO:0016023///colocalizes_with GO:0005834///GO:0016020///GO:0045121///GO:0014069",-1.36998399010521,9.41936159735057,-4.53807066944045,0.00147199101082046,0.0279877808909764,-0.939827524837592
"1000_at","mitogen-activated protein kinase 3","MAPK3","5595","","","","Human ERK1 mRNA for protein serine/threonine kinase",31220,"X60188",NA,NA,"","16p11.2","Chromosome 16, NC_000016.10 (30114105..30123309, complement)","ATP binding///MAP kinase activity///MAP kinase activity///MAP kinase activity///kinase activity///phosphatase binding///phosphotyrosine binding///protein binding///protein serine/threonine kinase activity///scaffold protein binding","BMP signaling pathway///Bergmann glial cell differentiation///DNA damage induced protein phosphorylation///ERK1 and ERK2 cascade///Fc-epsilon receptor signaling pathway///Fc-gamma receptor signaling pathway involved in phagocytosis///JAK-STAT cascade involved in growth hormone signaling pathway///MAPK cascade///MAPK cascade///MAPK import into nucleus///activation of MAPK activity///apoptotic process///arachidonic acid metabolic process///axon guidance///cardiac neural crest cell development involved in heart development///cartilage development///caveolin-mediated endocytosis///cell cycle///cellular response to mechanical stimulus///face development///fibroblast growth factor receptor signaling pathway///interleukin-1-mediated signaling pathway///lipopolysaccharide-mediated signaling pathway///lung morphogenesis///negative regulation of apolipoprotein binding///outer ear morphogenesis///peptidyl-serine phosphorylation///peptidyl-tyrosine autophosphorylation///phosphorylation///platelet activation///positive regulation of ERK1 and ERK2 cascade///positive regulation of cyclase activity///positive regulation of histone acetylation///positive regulation of histone phosphorylation///positive regulation of protein phosphorylation///positive regulation of telomerase activity///positive regulation of telomere capping///positive regulation of telomere maintenance via telomerase///positive regulation of transcription from RNA polymerase II promoter///positive regulation of translation///positive regulation of xenophagy///protein complex assembly///protein phosphorylation///regulation of Golgi inheritance///regulation of cellular response to heat///regulation of cytoskeleton organization///regulation of early endosome to late endosome transport///regulation of phosphatidylinositol 3-kinase signaling///regulation of sequence-specific DNA binding transcription factor activity///regulation of stress-activated MAPK cascade///response to epidermal growth factor///response to exogenous dsRNA///response to toxic substance///sensory perception of pain///thymus development///thyroid gland development///trachea formation///transcription initiation from RNA polymerase I promoter///viral process","Golgi apparatus///caveola///cytoskeleton///cytosol///early endosome///extracellular exosome///focal adhesion///late endosome///microtubule cytoskeleton///mitochondrion///nuclear envelope///nucleoplasm///nucleoplasm///nucleus///protein complex///pseudopodium","GO:0005524///GO:0004707///GO:0004707///GO:0004707///GO:0016301///GO:0019902///GO:0001784///GO:0005515///GO:0004674///GO:0097110","GO:0030509///GO:0060020///GO:0006975///GO:0070371///GO:0038095///GO:0038096///GO:0060397///GO:0000165///GO:0000165///GO:0000189///GO:0000187///GO:0006915///GO:0019369///GO:0007411///GO:0061308///GO:0051216///GO:0072584///GO:0007049///GO:0071260///GO:0060324///GO:0008543///GO:0070498///GO:0031663///GO:0060425///GO:2000657///GO:0042473///GO:0018105///GO:0038083///GO:0016310///GO:0030168///GO:0070374///GO:0031281///GO:0035066///GO:0033129///GO:0001934///GO:0051973///GO:1904355///GO:0032212///GO:0045944///GO:0045727///GO:1904417///GO:0006461///GO:0006468///GO:0090170///GO:1900034///GO:0051493///GO:2000641///GO:0014066///GO:0051090///GO:0032872///GO:0070849///GO:0043330///GO:0009636///GO:0019233///GO:0048538///GO:0030878///GO:0060440///GO:0006361///GO:0016032","GO:0005794///GO:0005901///GO:0005856///GO:0005829///GO:0005769///GO:0070062///GO:0005925///GO:0005770///GO:0015630///GO:0005739///GO:0005635///GO:0005654///GO:0005654///GO:0005634///GO:0043234///GO:0031143",-1.41384819589028,7.95614160630597,-4.53103834184393,0.00148671704711111,0.0282252672477861,-0.949985499430548
"39846_at","cathepsin F","CTSF","8722","","","","Homo sapiens cathepsin F (CATSF) mRNA, complete cds",3916211,"AF071748",NA,NA,"","11q13","Chromosome 11, NC_000011.10 (66563463..66568576, complement)","cysteine-type endopeptidase activity","antigen processing and presentation of exogenous peptide antigen via MHC class II///proteolysis///proteolysis involved in cellular protein catabolic process","extracellular exosome///extracellular space///extracellular vesicle///lysosomal lumen///lysosome","GO:0004197","GO:0019886///GO:0006508///GO:0051603","GO:0070062///GO:0005615///GO:1903561///GO:0043202///GO:0005764",-2.7517869731895,5.13199782805003,-4.52799488282618,0.0014931391249267,0.0283046268051046,-0.954383957044592
"39168_at","zinc finger BED-type containing 1","ZBED1","9189","","","","Homo sapiens KIAA0785 mRNA for KIAA0785 protein",3882290,"AB018328",NA,NA,"","Xp22.33;Yp11","Chromosome Y, NC_000024.10 (2486414..2500967, complement)///Chromosome X, NC_000023.11 (2486415..2500968, complement)","RNA polymerase II regulatory region sequence-specific DNA binding///metal ion binding///protein binding///protein dimerization activity///transcription factor activity, sequence-specific DNA binding///transposase activity","regulation of transcription from RNA polymerase II promoter","actin cytoskeleton///cytoplasm///nuclear chromosome///nucleus","GO:0000977///GO:0046872///GO:0005515///GO:0046983///GO:0003700///GO:0004803","GO:0006357","GO:0015629///GO:0005737///GO:0000228///GO:0005634",-1.13497691615824,10.5906689288826,-4.52150219536625,0.00150693917104558,0.0285233988522495,-0.963771891728586
"31927_s_at","chromosome 21 open reading frame 33","C21orf33","8209","","","","Homo sapiens mRNA for KNP-Ib, complete cds",1545814,"D86062",NA,NA,"","21q22.3","Chromosome 21, NC_000021.9 (44133612..44145723)","","","mitochondrion","","","GO:0005739",-2.92551882874559,5.05987305486334,-4.51652754625578,0.00151760520956517,0.0286022301238427,-0.97096908836462
"41810_at","DKFZp434H1419","PKI55","150967","","","","zx59a05.r1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:446768 5-, mRNA sequence",1799271,"AA203545",NA,NA,"","2q35","Chromosome 2, NC_000002.12 (216216889..216220192)","","","","","","",-1.91775325586989,3.68656036437468,-4.51639034285528,0.00151790052934452,0.0286022301238427,-0.971167642762195
"35311_at","cellular repressor of E1A stimulated genes 1","CREG1","8804","","","","Homo sapiens cellular repressor of E1A-stimulated genes CREG mRNA, complete cds",3550342,"AF084523",NA,NA,"","1q24","Chromosome 1, NC_000001.11 (167541013..167553819, complement)","FMN binding///oxidoreductase activity///transcription corepressor activity///transcription factor binding","cell proliferation///multicellular organism development///negative regulation of nucleic acid-templated transcription///oxidation-reduction process///regulation of growth///regulation of transcription from RNA polymerase II promoter","extracellular exosome///extracellular space///transcription factor complex","GO:0010181///GO:0016491///GO:0003714///GO:0008134","GO:0008283///GO:0007275///GO:1903507///GO:0055114///GO:0040008///GO:0006357","GO:0070062///GO:0005615///GO:0005667",-1.55572342834704,9.58817904627714,-4.51371713231826,0.00152366672491868,0.0286680959792823,-0.975036745704086
"544_at","nuclear factor kappa B subunit 2","NFKB2","4791","","","","p50-NF-kappa B homolog [human, peripheral blood T cells, mRNA, 3113 nt]",243420,"S76638",NA,NA,"","10q24","Chromosome 10, NC_000010.11 (102394110..102402529)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///chromatin binding///protein binding///transcription coactivator activity///transcription factor activity, sequence-specific DNA binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding","I-kappaB kinase/NF-kappaB signaling///NIK/NF-kappaB signaling///NIK/NF-kappaB signaling///aging///extracellular matrix organization///follicular dendritic cell differentiation///germinal center formation///inflammatory response///innate immune response///negative regulation of transcription from RNA polymerase II promoter///positive regulation of NF-kappaB transcription factor activity///positive regulation of transcription from RNA polymerase II promoter///positive regulation of type I interferon production///regulation of transcription, DNA-templated///response to cytokine///response to lipopolysaccharide///rhythmic process///spleen development///transcription from RNA polymerase II promoter","Bcl3/NF-kappaB2 complex///cytoplasm///cytosol///cytosol///nucleoplasm///nucleoplasm///nucleus","GO:0000978///GO:0003682///GO:0005515///GO:0003713///GO:0003700///GO:0001077","GO:0007249///GO:0038061///GO:0038061///GO:0007568///GO:0030198///GO:0002268///GO:0002467///GO:0006954///GO:0045087///GO:0000122///GO:0051092///GO:0045944///GO:0032481///GO:0006355///GO:0034097///GO:0032496///GO:0048511///GO:0048536///GO:0006366","GO:0033257///GO:0005737///GO:0005829///GO:0005829///GO:0005654///GO:0005654///GO:0005634",-2.32139053341157,7.1797123038687,-4.50899511058104,0.00153390974236867,0.0288178727639947,-0.981873806195469
"36799_at","frizzled class receptor 2","FZD2","2535","","","","Human frizzled gene product mRNA, complete cds",736678,"L37882",NA,NA,"","17q21.31","Chromosome 17, NC_000017.11 (44557444..44561262)","G-protein coupled receptor activity///PDZ domain binding///Wnt-activated receptor activity///Wnt-activated receptor activity///Wnt-protein binding///Wnt-protein binding///protein binding","G-protein coupled receptor signaling pathway///Wnt signaling pathway, calcium modulating pathway///Wnt signaling pathway, planar cell polarity pathway///Wnt signaling pathway, planar cell polarity pathway///beta-catenin destruction complex disassembly///canonical Wnt signaling pathway///cochlea morphogenesis///epithelial cell differentiation///hard palate development///inner ear receptor cell development///membranous septum morphogenesis///muscular septum morphogenesis///neuron differentiation///non-canonical Wnt signaling pathway///outflow tract morphogenesis///planar cell polarity pathway involved in neural tube closure///positive regulation of cGMP metabolic process///positive regulation of sequence-specific DNA binding transcription factor activity///positive regulation of transcription, DNA-templated///sensory perception of smell","clathrin-coated endocytic vesicle membrane///cytoplasm///focal adhesion///integral component of membrane///plasma membrane///plasma membrane","GO:0004930///GO:0030165///GO:0042813///GO:0042813///GO:0017147///GO:0017147///GO:0005515","GO:0007186///GO:0007223///GO:0060071///GO:0060071///GO:1904886///GO:0060070///GO:0090103///GO:0030855///GO:0060022///GO:0060119///GO:0003149///GO:0003150///GO:0030182///GO:0035567///GO:0003151///GO:0090179///GO:0030825///GO:0051091///GO:0045893///GO:0007608","GO:0030669///GO:0005737///GO:0005925///GO:0016021///GO:0005886///GO:0005886",-2.4121444179857,7.28257659895874,-4.5032125488257,0.00154655397004166,0.0289263178721086,-0.99025092883822
"36574_at","isocitrate dehydrogenase 3 (NAD(+)) gamma","IDH3G","3421","","","","H.sapiens mRNA for NAD (H)-specific isocitrate dehydrogenase gamma subunit precursor",1167848,"Z68907",NA,NA,"","Xq28","Chromosome X, NC_000023.11 (153785766..153794523, complement)","","","","","","",-1.37169402005563,8.27759438062404,-4.50321180257215,0.00154655560900382,0.0289263178721086,-0.990252010245403
"39825_at","solute carrier family 25 member 1","SLC25A1","6576","","","","Human citrate transporter protein mRNA, nuclear gene encoding mitochondrial protein, complete cds",950003,"U25147",NA,NA,"","22q11.21","Chromosome 22, NC_000022.11 (19175575..19178863, complement)","citrate transmembrane transporter activity///structural constituent of ribosome///tricarboxylic acid transmembrane transporter activity","citrate transport///gluconeogenesis///long-chain fatty-acyl-CoA biosynthetic process///translation///tricarboxylic acid transmembrane transport","extracellular exosome///integral component of membrane///mitochondrial inner membrane///nucleus","GO:0015137///GO:0003735///GO:0015142","GO:0015746///GO:0006094///GO:0035338///GO:0006412///GO:0035674","GO:0070062///GO:0016021///GO:0005743///GO:0005634",-1.92519808166954,6.20800820365857,-4.49153515606952,0.00157242991682033,0.0291940113233187,-1.00718289202492
"783_at","WW domain containing E3 ubiquitin protein ligase 1","WWP1","11059","","","","Homo sapiens Nedd-4-like ubiquitin-protein ligase WWP1 mRNA, partial cds",2072500,"U96113",NA,NA,"","8q21","Chromosome 8, NC_000008.11 (86342711..86468357)","ligase activity///protein binding///ubiquitin protein ligase activity///ubiquitin-protein transferase activity","central nervous system development///ion transmembrane transport///negative regulation of transcription, DNA-templated///proteasome-mediated ubiquitin-dependent protein catabolic process///protein ubiquitination///protein ubiquitination involved in ubiquitin-dependent protein catabolic process///signal transduction///viral entry into host cell","cytoplasm///cytosol///extracellular exosome///nucleus///plasma membrane///ubiquitin ligase complex","GO:0016874///GO:0005515///GO:0061630///GO:0004842","GO:0007417///GO:0034220///GO:0045892///GO:0043161///GO:0016567///GO:0042787///GO:0007165///GO:0046718","GO:0005737///GO:0005829///GO:0070062///GO:0005634///GO:0005886///GO:0000151",-2.04974240247674,8.42689110806597,-4.47402035479014,0.0016121149199407,0.02958277741897,-1.03261670715195
"38233_at","homer scaffolding protein 3","HOMER3","9454","","","","Homo sapiens homer-3 mRNA, complete cds",3834620,"AF093265",NA,NA,"","19p13.11","Chromosome 19, NC_000019.10 (18929201..18941258, complement)","G-protein coupled glutamate receptor binding///protein C-terminus binding///protein binding///protein domain specific binding","G-protein coupled glutamate receptor signaling pathway///protein targeting","basal part of cell///cell junction///cellular_component///cytoplasm///cytosol///plasma membrane///postsynaptic density///postsynaptic membrane","GO:0035256///GO:0008022///GO:0005515///GO:0019904","GO:0007216///GO:0006605","GO:0045178///GO:0030054///GO:0005575///GO:0005737///GO:0005829///GO:0005886///GO:0014069///GO:0045211",-1.45073689010887,8.53892762164345,-4.47290739438512,0.00161467268064257,0.02958670913369,-1.03423440112667
"453_at","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2","SMARCC2","6601","","","","Human SWI/SNF complex 170 KDa subunit (BAF170) mRNA, complete cds",1549240,"U66616",NA,NA,"","12q13.2","Chromosome 12, NC_000012.12 (56161852..56189567, complement)","contributes_to RNA polymerase II core promoter proximal region sequence-specific DNA binding///contributes_to RNA polymerase II distal enhancer sequence-specific DNA binding///contributes_to nucleosomal DNA binding///protein binding///transcription coactivator activity","ATP-dependent chromatin remodeling///chromatin remodeling///covalent chromatin modification///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-templated///nucleosome disassembly///positive regulation of transcription, DNA-templated///regulation of transcription from RNA polymerase II promoter///regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment///transcription, DNA-templated","SWI/SNF complex///nBAF complex///npBAF complex///nuclear chromatin///nucleoplasm///nucleoplasm///protein complex///colocalizes_with transcriptional repressor complex","contributes_to GO:0000978///contributes_to GO:0000980///contributes_to GO:0031492///GO:0005515///GO:0003713","GO:0043044///GO:0006338///GO:0016569///GO:0000122///GO:0045892///GO:0006337///GO:0045893///GO:0006357///GO:0021882///GO:0006351","GO:0016514///GO:0071565///GO:0071564///GO:0000790///GO:0005654///GO:0005654///GO:0043234///colocalizes_with GO:0017053",-1.34196522307788,6.91913101602228,-4.46845793697607,0.00162494177708312,0.0296794160115433,-1.04070353325894
"1976_s_at","FES proto-oncogene, tyrosine kinase","FES","2242","","","","Human c-fes/fps proto-oncogene",31348,"X06292",NA,NA,"","15q26.1","Chromosome 15, NC_000015.10 (90884421..90895776)","ATP binding///immunoglobulin receptor binding///microtubule binding///non-membrane spanning protein tyrosine kinase activity///phosphatidylinositol binding///protein binding///protein tyrosine kinase activity///protein tyrosine kinase activity","cell proliferation///centrosome organization///chemotaxis///epidermal growth factor receptor signaling pathway///innate immune response///microtubule bundle formation///multicellular organism development///peptidyl-tyrosine autophosphorylation///peptidyl-tyrosine phosphorylation///positive regulation of actin cytoskeleton reorganization///positive regulation of microtubule polymerization///positive regulation of myeloid cell differentiation///positive regulation of neuron projection development///protein autophosphorylation///protein phosphorylation///regulation of cell adhesion///regulation of cell differentiation///regulation of cell motility///regulation of cell proliferation///regulation of cell shape///regulation of mast cell degranulation///regulation of vesicle-mediated transport","Golgi apparatus///cytoplasm///colocalizes_with cytoplasmic vesicle///cytoplasmic, membrane-bounded vesicle///cytosol///extrinsic component of cytoplasmic side of plasma membrane///focal adhesion///microtubule cytoskeleton","GO:0005524///GO:0034987///GO:0008017///GO:0004715///GO:0035091///GO:0005515///GO:0004713///GO:0004713","GO:0008283///GO:0051297///GO:0006935///GO:0007173///GO:0045087///GO:0001578///GO:0007275///GO:0038083///GO:0018108///GO:2000251///GO:0031116///GO:0045639///GO:0010976///GO:0046777///GO:0006468///GO:0030155///GO:0045595///GO:2000145///GO:0042127///GO:0008360///GO:0043304///GO:0060627","GO:0005794///GO:0005737///colocalizes_with GO:0031410///GO:0016023///GO:0005829///GO:0031234///GO:0005925///GO:0015630",-2.42731786925179,6.2158740748096,-4.46673356658247,0.00162894032556047,0.0296794160115433,-1.0432114042447
